Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
19.9,Female,25000.0,No,3.52,78.7,2,44.6,No,No,6.9,1.2,1.21,1.19,Year 4,CS,Bachelor,1
26.3,Male,25000.0,Yes,1.98,79.9,1,36.9,No,Yes,3.8,0.55,0.53,0.49,Year 4,Business,Bachelor,0
19.4,Female,25118.0,No,3.61,85.4,0,53.4,No,No,7.0,2.38,2.26,2.37,Year 4,Science,High School,0
19.4,Male,26363.0,Yes,6.58,87.2,1,29.4,No,No,4.5,3.85,4.0,3.9,Year 3,Arts,Bachelor,0
19.3,Male,58671.0,Yes,2.65,90.8,1,56.3,Yes,No,3.6,4.0,3.78,3.81,Year 3,Arts,Bachelor,0
17.9,Female,34663.0,Yes,4.36,88.1,3,42.4,No,No,5.2,3.44,3.05,3.18,Year 3,Science,Bachelor,0
17.0,Male,25000.0,Yes,4.47,75.2,4,44.6,No,No,3.7,3.63,3.5,3.5,Year 1,Engineering,Master,0
25.5,Female,37652.0,No,3.4,63.3,0,34.3,No,No,10.0,1.48,1.46,1.5,Year 2,CS,Bachelor,1
20.6,Male,70281.0,Yes,3.94,79.9,2,5.0,No,No,4.0,2.01,2.35,2.34,Year 2,Arts,Master,0
23.5,Male,57986.0,Yes,4.41,89.1,1,34.3,No,Yes,5.6,4.0,3.66,3.61,Year 4,Science,Bachelor,0
21.0,Female,25000.0,Yes,5.05,79.4,4,38.7,No,Yes,9.6,1.51,1.76,1.84,Year 3,Engineering,Bachelor,0
18.7,Female,25000.0,Yes,2.1,90.3,2,19.7,Yes,No,4.4,4.0,4.0,3.99,Year 4,Arts,Bachelor,0
18.3,Female,37096.0,Yes,2.71,90.6,2,5.0,Yes,No,4.9,2.6,2.72,2.65,Year 3,Business,Bachelor,0
21.7,Female,33598.0,Yes,3.24,70.8,4,31.3,No,No,6.7,2.18,2.92,2.91,Year 4,Arts,High School,0
20.3,Male,25000.0,Yes,4.16,75.1,1,44.8,No,No,5.7,0.0,0.15,0.08,Year 4,Engineering,PhD,0
25.7,Female,32174.0,No,5.14,70.7,1,30.9,No,No,6.5,2.1,2.07,2.17,Year 4,Business,Bachelor,1
21.5,Female,25000.0,Yes,3.08,76.6,2,40.5,No,No,6.8,1.43,1.21,1.12,Year 2,Science,Master,0
20.9,Male,25000.0,Yes,3.98,82.3,4,38.7,No,No,5.7,3.32,3.73,3.75,Year 4,CS,High School,0
22.9,Female,42442.0,Yes,3.15,84.3,1,24.6,Yes,No,5.6,2.85,3.56,3.56,Year 1,Science,Bachelor,0
21.7,Female,25000.0,Yes,5.39,83.0,1,27.9,Yes,No,5.1,4.0,4.0,3.94,Year 4,CS,Bachelor,0
21.8,Female,37568.0,Yes,4.59,71.7,4,5.0,Yes,No,3.5,3.52,3.75,3.82,Year 2,CS,High School,0
23.9,Female,25000.0,Yes,2.68,83.8,3,32.5,Yes,No,3.9,2.05,1.95,1.95,Year 1,Science,High School,1
23.3,Female,28347.0,Yes,6.02,76.5,7,16.8,No,Yes,2.5,1.08,0.79,0.87,Year 4,CS,High School,1
22.0,Male,25000.0,Yes,3.27,80.1,1,42.0,Yes,No,4.9,4.0,3.72,3.74,Year 2,Business,Bachelor,0
21.8,Male,25000.0,No,2.57,96.8,2,27.2,No,No,3.8,2.84,2.84,2.83,Year 3,CS,High School,0
18.0,Male,25000.0,Yes,4.75,88.4,0,29.6,No,No,6.2,2.58,2.25,2.21,Year 2,Engineering,High School,0
23.7,Male,25000.0,Yes,3.18,89.6,5,44.4,Yes,No,6.9,0.02,0.06,0.03,Year 3,Engineering,Bachelor,1
20.2,Female,85319.0,Yes,5.14,82.4,2,19.8,No,No,5.0,1.85,1.98,1.94,Year 4,Engineering,Bachelor,0
20.0,Male,25000.0,Yes,2.33,83.8,4,32.4,Yes,Yes,7.3,1.76,2.19,2.16,Year 3,Arts,Bachelor,0
21.1,Female,30238.0,Yes,4.99,69.1,2,30.8,No,No,5.8,2.71,2.89,2.89,Year 1,CS,High School,1
17.0,Male,28491.0,Yes,4.14,88.7,2,20.4,No,No,6.5,3.06,3.53,3.53,Year 2,Business,Bachelor,0
17.6,Male,41165.0,Yes,3.54,84.1,0,24.8,Yes,Yes,8.7,2.14,2.12,2.18,Year 2,Business,Master,0
21.3,Male,46229.0,Yes,5.32,83.0,1,22.1,Yes,No,6.6,2.66,2.96,3.03,Year 4,Business,Bachelor,1
24.9,Male,53680.0,Yes,3.56,88.1,3,20.8,No,No,9.3,1.51,1.54,1.54,Year 1,Arts,Bachelor,1
24.0,Female,25000.0,Yes,3.59,87.8,2,29.8,No,No,3.3,2.51,2.74,2.75,Year 3,CS,Master,1
21.4,Female,103023.0,Yes,3.15,85.7,0,30.4,No,No,6.5,0.82,0.98,0.9,Year 3,Business,Bachelor,1
19.1,Male,57810.0,Yes,3.8,84.4,2,36.2,No,No,4.9,3.17,3.35,3.33,Year 4,CS,Bachelor,0
19.8,Male,25000.0,Yes,4.91,88.2,2,20.8,No,No,5.0,1.22,1.05,1.05,Year 1,CS,High School,0
19.8,Male,25000.0,Yes,6.73,78.4,2,35.7,No,No,8.4,1.96,1.93,2.01,Year 4,Business,High School,0
19.8,Male,49479.0,Yes,4.87,71.4,1,5.9,No,No,7.7,2.1,1.96,1.91,Year 4,Arts,Master,0
21.3,Female,72849.0,No,3.43,78.8,2,30.8,No,Yes,3.5,0.26,0.13,0.13,Year 1,CS,Bachelor,0
20.1,Female,45143.0,Yes,3.47,83.9,4,24.6,Yes,No,7.1,1.21,1.42,1.42,Year 1,Business,High School,1
18.0,Male,26483.0,Yes,3.32,88.0,0,21.8,Yes,Yes,8.0,1.03,0.85,0.81,Year 2,Arts,Bachelor,0
23.3,Female,27401.0,Yes,4.81,73.6,3,25.8,Yes,No,7.6,1.31,1.81,1.74,Year 3,CS,High School,1
17.0,Female,31354.0,Yes,3.76,74.3,0,31.9,Yes,Yes,6.6,1.17,1.58,1.58,Year 1,Engineering,High School,1
18.0,Female,25000.0,Yes,3.39,81.2,0,30.8,No,No,3.8,3.18,3.46,3.46,Year 1,Business,Bachelor,0
19.2,Female,25000.0,Yes,3.23,94.6,2,23.9,Yes,No,7.0,1.23,1.73,1.73,Year 1,Arts,Bachelor,0
20.1,Female,99431.0,Yes,4.87,67.3,1,21.7,No,Yes,8.2,0.91,1.27,1.31,Year 4,Science,Bachelor,1
20.4,Female,55320.0,Yes,4.62,78.0,1,5.0,No,No,7.5,1.3,0.98,0.99,Year 3,Arts,Bachelor,0
17.0,Male,48499.0,No,2.52,75.1,6,31.4,Yes,No,5.3,2.19,2.58,2.5,Year 2,Engineering,Bachelor,1
18.9,Female,28005.0,Yes,2.12,76.5,2,36.8,No,No,6.6,1.36,1.55,1.51,Year 4,Business,High School,0
17.0,Female,25000.0,Yes,3.67,81.2,0,47.9,No,No,8.8,0.03,0.0,0.0,Year 4,CS,PhD,1
21.9,Female,27679.0,Yes,2.66,73.8,3,51.3,Yes,Yes,6.7,0.18,0.0,0.0,Year 4,Science,Bachelor,1
21.4,Male,32509.0,Yes,2.56,82.7,6,42.7,No,No,2.9,3.3,3.19,3.29,Year 2,CS,High School,0
21.3,Female,158189.0,Yes,5.38,78.0,2,30.0,No,No,6.0,1.11,0.78,0.72,Year 4,Arts,Bachelor,1
20.2,Male,62609.0,Yes,3.7,94.0,2,10.0,Yes,Yes,6.8,1.58,1.55,1.57,Year 2,Science,High School,0
22.3,Male,25000.0,Yes,3.16,73.2,1,31.4,Yes,No,7.3,2.34,2.3,2.34,Year 2,Business,High School,1
23.2,Male,38406.0,No,6.08,75.8,2,27.0,No,Yes,7.0,1.98,2.2,2.29,Year 4,Science,Master,0
20.4,Female,27354.0,Yes,0.5,86.0,0,22.5,Yes,Yes,5.9,2.38,2.08,2.07,Year 2,Arts,Master,0
23.0,Male,25000.0,No,3.56,81.2,0,29.6,Yes,No,5.7,2.27,2.3,2.3,Year 4,Arts,PhD,0
22.1,Male,28231.0,Yes,3.62,81.2,1,16.5,Yes,No,6.7,3.89,4.0,4.0,Year 4,Science,Bachelor,0
17.6,Male,41559.0,Yes,5.54,70.9,0,25.2,Yes,Yes,6.6,2.39,2.3,2.3,Year 3,Science,Bachelor,0
22.7,Female,25197.0,No,4.45,84.7,3,35.4,Yes,No,6.8,4.0,3.82,3.88,Year 3,Science,PhD,0
21.1,Male,28322.0,Yes,3.93,73.6,5,36.6,Yes,No,5.5,0.4,0.38,0.38,Year 1,Arts,High School,1
21.2,Male,102040.0,Yes,2.84,87.7,3,61.2,No,Yes,9.5,1.97,2.26,2.22,Year 3,CS,High School,0
21.4,Male,40272.0,Yes,3.93,69.7,1,23.3,No,No,6.4,0.2,0.0,0.0,Year 2,Business,High School,1
17.5,Male,30664.0,Yes,3.28,84.5,1,24.7,Yes,Yes,1.6,3.68,3.22,3.26,Year 4,Arts,High School,0
18.6,Male,43269.0,Yes,6.85,90.1,2,29.3,No,No,8.9,1.31,1.39,1.34,Year 2,Engineering,High School,1
21.7,Female,59283.0,Yes,4.05,69.9,2,38.9,Yes,No,3.2,1.67,1.51,1.57,Year 4,Engineering,Bachelor,0
21.0,Male,25000.0,Yes,3.84,90.4,2,17.9,No,Yes,8.4,0.98,0.5,0.5,Year 1,CS,Bachelor,0
20.7,Male,25000.0,Yes,5.37,89.5,1,18.1,No,Yes,5.8,1.85,2.24,2.27,Year 3,Arts,Master,0
21.3,Female,56727.0,No,5.07,83.6,0,18.8,No,No,4.6,2.45,3.25,3.23,Year 3,Business,High School,0
20.9,Female,29510.0,Yes,2.72,74.3,1,12.0,Yes,No,5.2,0.6,0.63,0.58,Year 4,Arts,High School,1
19.8,Male,58447.0,Yes,6.49,77.3,3,31.3,No,Yes,4.1,2.58,2.6,2.54,Year 4,Engineering,High School,1
20.0,Female,33173.0,Yes,5.41,82.6,4,23.7,No,No,5.6,0.47,0.0,0.0,Year 1,Science,Master,0
22.9,Male,30614.0,Yes,2.61,80.3,0,22.4,No,No,5.4,0.15,0.44,0.45,Year 2,Arts,High School,1
22.6,Female,25000.0,Yes,5.46,92.9,2,20.6,No,Yes,5.7,2.47,2.19,2.19,Year 1,CS,Bachelor,0
23.9,Male,61230.0,Yes,4.83,84.8,2,24.9,No,No,6.9,2.19,2.31,2.35,Year 4,Arts,High School,0
20.2,Male,32342.0,Yes,4.34,90.3,3,20.7,No,No,7.8,2.79,2.53,2.53,Year 3,Science,Bachelor,0
19.5,Male,25000.0,Yes,3.76,78.7,2,22.2,Yes,No,5.9,2.36,2.42,2.46,Year 2,CS,High School,0
21.1,Male,33597.0,Yes,3.25,80.6,1,38.3,Yes,Yes,7.0,3.23,2.92,2.86,Year 2,Business,Bachelor,0
22.1,Male,33430.0,Yes,3.91,91.0,1,34.3,Yes,No,2.4,2.48,1.73,1.74,Year 2,CS,Bachelor,0
20.1,Female,25000.0,Yes,4.41,70.9,4,43.6,No,No,9.4,2.03,1.7,1.69,Year 2,CS,PhD,1
20.7,Female,27686.0,Yes,3.98,81.8,1,35.3,Yes,No,4.6,1.65,1.63,1.63,Year 1,Science,High School,0
21.3,Female,69560.0,Yes,3.28,84.2,2,48.7,No,No,3.8,3.4,3.67,3.67,Year 1,Arts,Bachelor,0
21.7,Female,27889.0,Yes,4.16,82.8,2,38.9,Yes,No,6.5,1.02,0.69,0.74,Year 4,Engineering,Bachelor,0
21.6,Male,25000.0,Yes,1.78,89.2,0,39.4,No,Yes,6.3,2.44,2.3,2.33,Year 2,Engineering,High School,0
21.9,Male,31403.0,No,0.92,80.1,3,33.1,Yes,Yes,5.9,1.87,1.63,1.55,Year 4,CS,Bachelor,1
21.6,Male,45073.0,Yes,4.45,66.8,2,52.8,Yes,Yes,5.2,1.49,1.57,1.62,Year 2,CS,High School,0
20.1,Male,25000.0,Yes,3.21,78.6,1,32.6,No,No,5.4,3.52,3.49,3.49,Year 1,CS,Bachelor,0
17.1,Male,34124.0,Yes,3.18,84.6,2,29.4,Yes,No,4.9,2.55,2.43,2.43,Year 1,CS,Master,0
24.1,Male,43596.0,No,5.24,87.4,2,43.0,Yes,No,4.2,3.79,3.3,3.34,Year 2,Science,Bachelor,0
18.8,Male,51855.0,Yes,1.83,72.8,2,12.7,Yes,No,2.7,1.06,1.02,1.02,Year 1,Engineering,Bachelor,0
18.0,Female,25000.0,Yes,4.41,85.9,3,44.4,Yes,Yes,7.3,2.25,3.04,3.01,Year 2,Science,Bachelor,0
20.2,Male,56816.0,No,4.88,78.3,2,29.6,No,No,8.1,1.58,1.2,1.15,Year 2,Science,High School,1
18.9,Female,76285.0,Yes,3.58,68.7,3,32.5,No,No,6.3,2.99,3.36,3.35,Year 3,CS,Bachelor,1
22.4,Female,25928.0,Yes,5.62,80.2,0,43.7,No,Yes,8.7,1.15,1.1,0.99,Year 2,CS,Bachelor,0
24.8,Male,25000.0,Yes,6.02,70.4,1,9.7,Yes,No,6.7,2.9,2.28,2.3,Year 3,Business,Bachelor,0
21.4,Male,25000.0,Yes,5.31,92.5,1,36.3,Yes,Yes,5.5,4.0,3.89,3.96,Year 4,Arts,Master,1
17.4,Female,48271.0,Yes,5.78,85.8,4,51.6,No,Yes,5.0,3.36,3.36,3.32,Year 4,Business,Bachelor,0
26.1,Female,93620.0,Yes,5.09,84.0,2,41.1,Yes,Yes,7.2,1.08,1.39,1.34,Year 3,Arts,Bachelor,1
18.9,Female,32007.0,Yes,3.73,89.7,3,11.5,No,No,6.1,1.11,0.76,0.71,Year 4,CS,High School,1
21.7,Male,25000.0,No,4.29,78.1,4,45.4,Yes,No,2.9,3.33,3.2,3.09,Year 4,Engineering,Bachelor,0
24.5,Male,25000.0,Yes,4.27,82.1,1,32.6,Yes,Yes,5.2,4.0,3.99,3.98,Year 2,CS,High School,0
21.0,Female,25000.0,Yes,3.3,70.4,2,23.7,No,No,8.3,0.43,0.11,0.13,Year 4,Arts,High School,1
23.9,Female,124790.0,Yes,4.18,77.6,1,14.7,Yes,Yes,5.1,2.33,2.34,2.37,Year 2,Science,Master,0
21.7,Female,81917.0,Yes,4.3,81.3,2,29.5,Yes,Yes,7.9,2.51,2.77,2.77,Year 1,Business,PhD,0
19.3,Male,25000.0,No,6.24,75.5,4,19.2,No,No,4.5,3.29,3.41,3.46,Year 2,Science,Bachelor,0
22.1,Female,25000.0,Yes,2.17,84.8,1,39.5,No,No,4.5,3.96,3.57,3.65,Year 4,Arts,High School,0
21.5,Female,28874.0,Yes,4.73,80.5,0,35.0,Yes,Yes,4.1,2.17,2.03,2.01,Year 3,CS,PhD,0
19.7,Male,45911.0,Yes,4.71,91.2,2,33.1,Yes,Yes,3.7,2.99,2.81,2.74,Year 3,Science,High School,1
22.9,Male,25000.0,Yes,5.09,73.0,1,36.8,No,No,3.7,3.95,3.86,3.78,Year 2,Science,High School,0
21.5,Male,40123.0,Yes,4.05,71.0,1,28.7,No,No,4.3,2.96,3.25,3.3,Year 3,CS,High School,0
21.3,Male,32858.0,Yes,1.89,72.6,0,34.7,Yes,No,6.2,0.0,0.1,0.1,Year 1,Engineering,Bachelor,1
17.6,Female,34022.0,Yes,3.85,98.4,1,57.2,No,Yes,6.9,1.65,1.92,1.93,Year 4,CS,Master,1
20.1,Female,59826.0,Yes,3.9,75.3,0,45.1,No,No,8.2,3.04,2.57,2.57,Year 1,Arts,Bachelor,0
21.7,Male,33141.0,Yes,5.07,79.7,1,29.6,No,No,5.8,2.31,2.45,2.45,Year 1,CS,High School,0
17.3,Female,45473.0,Yes,1.28,84.4,1,7.3,No,No,7.5,0.29,0.59,0.52,Year 4,Science,Master,0
17.3,Female,35495.0,Yes,1.1,91.9,5,42.3,Yes,Yes,5.2,2.14,2.24,2.26,Year 4,Science,PhD,0
25.5,Male,25000.0,Yes,3.44,72.2,0,38.9,No,No,3.5,2.34,2.53,2.53,Year 1,Business,Master,1
27.9,Female,26133.0,No,6.24,77.4,4,51.3,No,No,6.7,2.34,2.29,2.27,Year 3,Business,Bachelor,0
21.1,Male,83197.0,Yes,4.95,86.3,6,35.8,No,No,6.7,2.68,2.11,2.16,Year 2,Engineering,Bachelor,0
22.4,Female,41983.0,Yes,5.43,88.5,2,36.9,Yes,Yes,6.0,2.69,2.4,2.4,Year 1,Engineering,Master,1
26.2,Female,34071.0,Yes,2.23,85.1,5,34.1,No,No,7.6,1.07,0.95,1.01,Year 3,CS,Bachelor,1
21.0,Female,35274.0,Yes,7.52,84.4,2,40.1,Yes,Yes,4.6,4.0,4.0,4.0,Year 4,Arts,Master,0
17.0,Female,65940.0,Yes,1.48,82.8,3,21.9,Yes,Yes,6.3,1.7,1.82,1.84,Year 2,CS,High School,1
18.9,Female,76308.0,Yes,3.38,84.9,0,31.8,No,No,4.4,1.45,0.94,0.89,Year 3,Engineering,Bachelor,0
19.0,Male,34342.0,No,3.51,83.2,0,49.5,No,Yes,6.7,0.72,0.61,0.6,Year 2,Arts,Bachelor,1
21.1,Female,26437.0,Yes,4.84,87.1,2,15.5,No,No,3.8,4.0,4.0,3.95,Year 4,Arts,Bachelor,1
20.1,Male,52517.0,Yes,4.96,72.1,2,13.7,Yes,Yes,7.8,1.72,2.03,2.02,Year 2,Engineering,Bachelor,0
24.0,Male,39960.0,Yes,2.41,75.4,4,27.8,No,No,3.6,0.87,1.0,1.0,Year 1,Science,High School,0
23.8,Male,77949.0,Yes,3.86,92.5,1,34.2,No,No,4.8,2.66,2.84,2.84,Year 1,Engineering,High School,0
17.6,Male,75473.0,Yes,2.76,72.2,3,41.5,Yes,No,7.8,0.94,1.21,1.19,Year 4,CS,Master,1
18.7,Male,25000.0,Yes,4.64,73.6,2,40.5,No,No,7.9,1.23,1.26,1.24,Year 4,Science,Bachelor,0
20.5,Female,34931.0,Yes,3.37,68.3,0,28.9,No,Yes,8.9,0.25,0.14,0.12,Year 2,Science,Bachelor,1
21.6,Female,25000.0,Yes,6.21,64.7,4,31.1,Yes,No,5.1,1.52,1.05,1.05,Year 1,Arts,High School,1
17.6,Male,25000.0,Yes,4.26,84.1,2,27.3,No,No,2.1,3.52,3.63,3.61,Year 2,Engineering,Bachelor,0
24.6,Male,34488.0,No,5.31,78.0,0,38.3,Yes,Yes,1.6,1.45,1.49,1.43,Year 2,Business,Master,1
20.9,Female,51250.0,Yes,4.43,84.2,2,10.1,No,Yes,4.0,3.25,4.0,4.0,Year 1,Arts,Bachelor,0
20.2,Male,30469.0,Yes,3.06,98.5,1,42.9,Yes,No,8.7,1.75,1.71,1.71,Year 1,Science,High School,0
24.6,Male,40638.0,Yes,3.16,89.9,1,24.5,Yes,No,6.9,3.46,3.69,3.76,Year 3,Engineering,Master,0
17.2,Female,47559.0,Yes,2.24,81.9,1,33.0,No,No,8.3,1.76,1.66,1.68,Year 4,CS,High School,1
22.3,Female,25000.0,No,3.03,93.5,0,12.0,Yes,No,4.4,2.13,2.75,2.8,Year 3,Business,Master,0
19.9,Female,30175.0,Yes,3.38,77.2,3,40.2,Yes,Yes,5.4,2.87,2.52,2.48,Year 2,Business,High School,0
18.5,Male,29416.0,No,3.91,91.4,2,49.5,No,No,5.4,3.48,3.84,3.79,Year 4,Business,High School,0
18.1,Female,25952.0,No,1.73,83.8,2,22.4,No,No,3.7,1.96,1.84,1.84,Year 1,Arts,High School,0
25.6,Female,25000.0,Yes,4.79,83.7,1,48.3,No,No,3.7,2.29,2.18,2.19,Year 3,Arts,High School,0
17.7,Female,34644.0,Yes,4.19,72.6,3,28.0,No,Yes,4.6,2.1,1.88,1.82,Year 2,CS,High School,0
18.3,Male,30318.0,Yes,2.24,72.9,1,13.4,No,No,5.1,1.84,1.94,1.94,Year 1,CS,Bachelor,1
23.1,Female,25000.0,Yes,5.05,73.5,0,22.1,Yes,No,3.8,4.0,4.0,4.0,Year 2,Engineering,Master,0
19.8,Male,25000.0,Yes,4.72,77.6,2,29.1,No,Yes,6.7,1.88,1.95,1.92,Year 4,Science,Bachelor,0
24.7,Male,25000.0,Yes,5.85,84.9,1,38.0,Yes,No,7.3,0.59,0.96,0.94,Year 2,Business,Master,1
22.7,Male,57243.0,Yes,3.57,78.2,3,42.3,Yes,No,6.2,3.24,3.23,3.23,Year 1,Arts,Bachelor,1
19.9,Male,44654.0,Yes,5.21,85.7,0,26.4,No,No,5.0,3.1,3.04,3.08,Year 3,Business,High School,0
24.3,Female,25000.0,Yes,3.88,84.7,2,30.8,Yes,No,5.0,1.99,2.11,2.11,Year 1,Arts,Master,0
22.9,Female,25000.0,Yes,4.65,80.3,1,15.5,Yes,No,4.7,3.66,3.72,3.79,Year 4,CS,PhD,0
26.2,Male,25000.0,Yes,3.23,78.4,3,22.8,Yes,No,4.3,3.28,3.49,3.41,Year 4,CS,Bachelor,0
19.1,Male,51674.0,No,3.26,74.2,3,6.9,Yes,No,3.7,2.88,3.2,3.1,Year 3,CS,Master,0
17.1,Female,140414.0,Yes,3.85,76.8,3,29.8,Yes,No,4.1,2.69,2.98,2.98,Year 1,Engineering,Master,0
19.0,Female,85172.0,Yes,4.23,90.6,0,42.3,No,Yes,9.6,1.71,1.45,1.43,Year 2,Arts,Bachelor,1
24.3,Male,156165.0,Yes,3.88,88.0,2,42.4,No,Yes,6.4,2.71,2.57,2.49,Year 3,CS,Master,0
20.3,Male,25000.0,Yes,3.2,75.1,4,31.9,No,No,6.1,0.62,0.48,0.49,Year 2,CS,High School,0
24.0,Male,25000.0,Yes,3.8,84.5,2,54.3,Yes,No,4.9,4.0,3.83,3.83,Year 1,CS,High School,0
19.7,Female,39523.0,Yes,5.47,76.0,0,33.1,Yes,Yes,9.1,0.89,1.02,0.99,Year 4,Arts,PhD,0
23.6,Male,39407.0,Yes,4.08,88.0,2,42.3,Yes,No,6.2,2.57,2.6,2.6,Year 1,Arts,Bachelor,0
22.5,Female,25000.0,No,4.92,75.7,0,42.8,Yes,No,8.3,2.97,3.15,3.14,Year 2,Science,High School,0
20.9,Male,31601.0,Yes,3.21,66.0,4,15.2,No,Yes,7.0,2.82,3.33,3.33,Year 1,Business,High School,0
18.4,Female,25000.0,Yes,2.9,85.6,4,29.4,No,No,4.5,3.72,4.0,4.0,Year 2,Arts,Bachelor,0
21.9,Female,31647.0,Yes,4.5,76.5,2,19.4,Yes,No,5.6,2.13,2.07,1.94,Year 3,Business,Master,0
21.2,Female,25000.0,Yes,4.31,89.8,3,28.9,No,No,3.9,2.2,1.63,1.76,Year 4,CS,Master,0
20.6,Male,44419.0,Yes,3.26,79.5,1,24.1,No,Yes,7.4,1.16,0.87,0.85,Year 4,Business,Bachelor,0
22.2,Male,25000.0,Yes,3.93,80.1,1,41.6,No,No,3.7,4.0,3.77,3.66,Year 2,Business,Bachelor,0
22.3,Female,48675.0,Yes,5.42,68.7,0,18.9,Yes,No,4.3,1.87,1.7,1.62,Year 2,Business,Bachelor,0
23.7,Female,60367.0,Yes,3.42,68.9,3,28.4,No,Yes,4.0,2.36,2.46,2.46,Year 1,Business,High School,0
19.5,Male,25000.0,No,4.33,85.6,2,24.7,No,No,5.2,4.0,4.0,3.99,Year 3,Business,Bachelor,0
25.2,Male,82983.0,Yes,2.82,72.8,0,28.8,No,Yes,3.0,3.81,4.0,4.0,Year 1,Science,PhD,0
24.4,Female,25000.0,Yes,5.5,63.6,5,26.9,Yes,No,7.2,1.78,1.96,1.98,Year 4,Business,Master,1
22.4,Male,42570.0,Yes,5.35,68.5,1,10.3,No,Yes,4.4,1.97,1.71,1.67,Year 2,Business,Bachelor,0
19.7,Male,26471.0,Yes,2.34,85.9,5,22.9,Yes,No,8.4,2.5,2.57,2.55,Year 2,Science,Master,0
22.2,Female,25000.0,Yes,7.74,77.0,2,35.3,Yes,No,4.3,4.0,4.0,3.99,Year 3,Science,High School,0
20.3,Female,25000.0,Yes,4.39,89.8,2,27.3,Yes,No,3.0,4.0,4.0,4.0,Year 2,Arts,High School,0
23.3,Female,57269.0,Yes,2.79,68.3,1,21.6,Yes,No,6.2,0.0,0.0,0.0,Year 2,Science,Bachelor,1
20.4,Male,25000.0,Yes,3.56,68.1,1,32.8,Yes,No,1.7,2.52,3.04,2.94,Year 4,Science,Master,0
21.8,Female,26970.0,Yes,4.92,73.7,2,25.6,No,No,7.3,2.15,1.88,1.84,Year 2,Science,High School,1
19.0,Female,113710.0,No,3.75,84.0,2,18.3,Yes,Yes,3.6,2.5,2.27,2.26,Year 4,Arts,Master,0
20.8,Male,39527.0,No,6.14,81.8,2,32.3,No,No,3.7,4.0,3.58,3.58,Year 1,Business,Bachelor,0
19.2,Male,25000.0,Yes,1.68,100.0,1,21.4,Yes,No,3.0,4.0,4.0,3.97,Year 2,Business,High School,0
20.0,Female,25000.0,Yes,5.27,73.9,3,39.3,Yes,No,7.2,1.52,1.5,1.46,Year 3,Business,Bachelor,1
17.0,Male,25000.0,Yes,4.08,91.2,2,40.6,No,No,4.3,3.14,3.53,3.52,Year 3,Science,PhD,1
22.8,Female,25000.0,Yes,1.31,76.8,0,51.3,No,Yes,5.9,1.54,1.24,1.24,Year 1,Engineering,Bachelor,0
21.9,Male,25000.0,Yes,3.32,75.1,3,25.7,Yes,No,5.7,2.16,2.09,2.08,Year 2,CS,High School,0
20.7,Female,25799.0,Yes,4.98,72.6,2,20.9,No,No,6.0,0.77,0.58,0.55,Year 3,Business,Bachelor,1
20.3,Female,50359.0,Yes,3.62,100.0,0,39.9,No,No,4.8,3.28,3.68,3.63,Year 3,Business,High School,0
18.3,Male,25000.0,Yes,2.44,81.1,0,44.4,No,No,6.3,0.71,0.32,0.32,Year 2,Engineering,High School,0
18.2,Male,54597.0,Yes,4.33,89.9,3,28.8,No,No,6.3,3.45,3.26,3.25,Year 2,Business,Master,0
22.3,Male,25000.0,Yes,2.35,84.5,1,31.7,No,No,6.7,0.0,0.0,0.03,Year 3,CS,Bachelor,0
27.8,Female,45114.0,Yes,1.58,76.8,2,40.2,No,No,5.2,0.0,0.0,0.04,Year 4,Business,High School,1
17.9,Female,25000.0,No,4.74,66.1,1,22.2,Yes,Yes,6.1,2.03,2.16,2.16,Year 4,Science,Master,1
20.9,Female,31092.0,Yes,4.31,92.9,3,38.3,No,Yes,5.0,1.83,1.45,1.45,Year 1,Business,Bachelor,0
19.7,Male,25193.0,Yes,4.2,83.3,1,16.5,No,No,8.5,1.85,1.99,1.95,Year 4,Arts,High School,0
22.3,Male,25000.0,Yes,3.64,86.8,0,33.5,No,No,7.9,2.37,2.17,2.25,Year 3,Engineering,High School,0
24.7,Female,50715.0,Yes,6.15,64.9,1,13.0,No,Yes,6.5,4.0,4.0,4.0,Year 1,Engineering,High School,0
17.2,Female,25000.0,Yes,2.58,75.0,2,36.0,Yes,No,3.1,1.03,0.66,0.66,Year 2,Business,High School,1
19.8,Male,25000.0,Yes,2.55,70.7,3,42.6,No,No,5.6,3.35,2.89,2.88,Year 4,Business,Bachelor,0
17.7,Male,27848.0,Yes,7.77,82.8,1,39.8,Yes,No,5.6,1.33,1.23,1.29,Year 3,CS,Bachelor,1
20.5,Female,45589.0,Yes,5.74,78.7,3,39.2,No,Yes,6.0,1.28,1.27,1.21,Year 3,Engineering,High School,0
19.1,Female,25000.0,No,4.64,77.3,3,5.0,Yes,No,6.8,1.39,1.27,1.27,Year 1,Engineering,High School,0
18.9,Male,28701.0,Yes,3.56,65.0,1,27.2,No,No,4.4,0.68,1.41,1.42,Year 4,Arts,High School,0
20.5,Male,31446.0,Yes,4.07,81.8,1,7.4,No,No,5.4,2.71,2.32,2.32,Year 1,Arts,Bachelor,0
18.0,Female,25034.0,Yes,3.9,75.7,3,38.7,No,No,8.5,1.02,0.81,0.81,Year 1,CS,Bachelor,1
